,Student Profile id,Algorithm Time Limit,KP Length,LO Length,KP,solution,LP Total Time,LP Score,Algorithm Run Time,Max Time,Max time per session,kp
68,0,2,4,4,,"[11, 80, 51, 29]",2759,88,0.0014204978942871094,8000,2000,"[11, 18, 17, 19]"
69,0,2,3,3,,"[80, 51, 29]",2607,55,0.00032210350036621094,8000,2000,"[18, 17, 19]"
70,0,2,13,13,,"[46, 39, 55, 86, 3, 51, 80, 65, 91, 11, 88, 68, 29]",6938,317,2.00004506111145,8000,2000,"[6, 2, 7, 12, 15, 17, 18, 14, 16, 11, 1, 3, 19]"
71,0,2,8,8,,"[88, 11, 3, 91, 65, 80, 51, 29]",4860,220,1.8080565929412842,8000,2000,"[1, 11, 15, 16, 14, 18, 17, 19]"
72,0,2,3,3,,"[42, 65, 29]",4102,79,0.0009968280792236328,8000,2000,"[6, 14, 19]"
73,0,2,11,11,,"[46, 39, 79, 32, 54, 85, 75, 51, 80, 3, 29]",6295,244,2.000046491622925,8000,2000,"[6, 2, 9, 5, 7, 12, 8, 17, 18, 15, 19]"
74,0,2,7,7,,"[11, 91, 85, 75, 3, 51, 29]",3639,207,0.49869513511657715,8000,2000,"[11, 16, 12, 8, 15, 17, 19]"
75,0,2,6,6,,"[11, 88, 68, 80, 65, 29]",4111,154,0.08948326110839844,8000,2000,"[11, 1, 3, 18, 14, 19]"
76,0,2,8,8,,"[46, 65, 54, 85, 3, 80, 68, 29]",5020,172,2.0000553131103516,8000,2000,"[6, 14, 7, 12, 15, 18, 3, 19]"
77,0,2,11,11,,"[13, 4, 65, 75, 16, 54, 39, 36, 32, 41, 29]",7991,291,2.000051498413086,8000,2000,"[11, 15, 14, 8, 13, 7, 2, 4, 5, 6, 19]"
78,0,2,2,2,,"[11, 29]",1502,46,0.00011420249938964844,8000,2000,"[11, 19]"
79,0,2,7,7,,"[39, 36, 76, 32, 42, 65, 29]",6887,204,1.0088932514190674,8000,2000,"[2, 4, 9, 5, 6, 14, 19]"
80,0,2,4,4,,"[42, 39, 88, 29]",3879,112,0.0005810260772705078,8000,2000,"[6, 2, 1, 19]"
81,0,2,11,11,,"[46, 67, 75, 16, 54, 39, 36, 76, 3, 51, 29]",7976,252,2.000168800354004,8000,2000,"[6, 14, 8, 13, 7, 2, 4, 9, 15, 17, 19]"
82,0,2,4,4,,"[11, 80, 65, 29]",3326,92,0.0020761489868164062,8000,2000,"[11, 18, 14, 19]"
83,0,2,5,5,,"[11, 3, 85, 75, 29]",2972,145,0.0076177120208740234,8000,2000,"[11, 15, 12, 8, 19]"
84,0,2,16,16,,"[90, 13, 93, 18, 3, 77, 32, 36, 39, 54, 83, 75, 51, 82, 68, 26]",7947,401,2.000046730041504,8000,2000,"[1, 11, 16, 13, 15, 9, 5, 4, 2, 7, 12, 8, 17, 18, 3, 19]"
85,0,2,10,10,,"[90, 39, 77, 3, 51, 75, 11, 80, 65, 29]",6431,274,2.000046730041504,8000,2000,"[1, 2, 9, 15, 17, 8, 11, 18, 14, 19]"
86,0,2,2,2,,"[42, 29]",3122,46,0.0001533031463623047,8000,2000,"[6, 19]"
87,0,2,13,13,,"[46, 67, 93, 85, 3, 14, 75, 11, 51, 80, 68, 88, 27]",7866,294,2.0000507831573486,8000,2000,"[6, 14, 16, 12, 15, 13, 8, 11, 17, 18, 3, 1, 19]"
88,0,2,9,9,,"[39, 72, 42, 65, 91, 3, 11, 51, 29]",5819,265,2.000053882598877,8000,2000,"[2, 4, 6, 14, 16, 15, 11, 17, 19]"
89,0,2,10,10,,"[46, 32, 58, 36, 76, 39, 88, 11, 80, 29]",6466,255,2.0000991821289062,8000,2000,"[6, 5, 10, 4, 9, 2, 1, 11, 18, 19]"
90,0,2,2,2,,"[88, 29]",1822,46,0.0001285076141357422,8000,2000,"[1, 19]"
91,0,2,3,3,,"[80, 68, 29]",2507,55,0.0006492137908935547,8000,2000,"[18, 3, 19]"
92,0,2,12,12,,"[13, 4, 82, 67, 75, 16, 91, 85, 77, 36, 41, 26]",7896,280,2.000053882598877,8000,2000,"[11, 15, 18, 14, 8, 13, 16, 12, 9, 4, 6, 19]"
93,0,2,8,8,,"[82, 3, 85, 76, 32, 58, 75, 29]",5546,213,2.000053882598877,8000,2000,"[18, 15, 12, 9, 5, 10, 8, 19]"
94,0,2,3,3,,"[39, 88, 29]",2107,79,0.00036454200744628906,8000,2000,"[2, 1, 19]"
95,0,2,15,15,,"[82, 13, 93, 86, 4, 64, 41, 39, 36, 58, 54, 14, 75, 51, 26]",7999,360,2.0000662803649902,8000,2000,"[18, 11, 16, 12, 15, 14, 6, 2, 4, 10, 7, 13, 8, 17, 19]"
96,0,2,7,7,,"[80, 3, 51, 11, 88, 68, 29]",3939,183,0.3933732509613037,8000,2000,"[18, 15, 17, 11, 1, 3, 19]"
97,0,2,10,10,,"[82, 67, 54, 39, 76, 3, 16, 91, 11, 29]",6757,227,2.0000622272491455,8000,2000,"[18, 14, 7, 2, 9, 15, 13, 16, 11, 19]"
98,0,2,3,3,,"[88, 68, 29]",2135,75,0.00016450881958007812,8000,2000,"[1, 3, 19]"
99,0,2,14,14,,"[39, 55, 86, 4, 79, 32, 41, 64, 80, 68, 88, 11, 51, 29]",7921,327,2.0000507831573486,8000,2000,"[2, 7, 12, 15, 9, 5, 6, 14, 18, 3, 1, 11, 17, 19]"
100,0,3,12,12,,"[46, 32, 78, 39, 54, 85, 75, 11, 80, 51, 3, 29]",6027,278,3.000051498413086,8000,2000,"[6, 5, 9, 2, 7, 12, 8, 11, 18, 17, 15, 19]"
101,0,3,3,3,,"[11, 75, 29]",2077,79,0.00033020973205566406,8000,2000,"[11, 8, 19]"
102,0,3,4,4,,"[11, 3, 51, 29]",2310,108,0.0023245811462402344,8000,2000,"[11, 15, 17, 19]"
103,0,3,7,7,,"[42, 65, 80, 51, 11, 75, 29]",6086,187,0.9905424118041992,8000,2000,"[6, 14, 18, 17, 11, 8, 19]"
104,0,3,5,5,,"[11, 3, 51, 75, 29]",2885,141,0.006593227386474609,8000,2000,"[11, 15, 17, 8, 19]"
105,0,3,4,4,,"[11, 51, 80, 29]",2759,88,0.0018630027770996094,8000,2000,"[11, 17, 18, 19]"
106,0,3,11,11,,"[13, 90, 71, 80, 3, 76, 32, 58, 75, 51, 26]",8000,280,3.0000507831573486,8000,2000,"[11, 1, 3, 18, 15, 9, 5, 10, 8, 17, 19]"
107,0,3,9,9,,"[46, 39, 76, 3, 51, 11, 91, 65, 29]",5519,238,3.0001096725463867,8000,2000,"[6, 2, 9, 15, 17, 11, 16, 14, 19]"
108,0,3,10,10,,"[82, 13, 93, 85, 76, 32, 42, 64, 75, 27]",7866,244,3.0000405311584473,8000,2000,"[18, 11, 16, 12, 9, 5, 6, 14, 8, 19]"
109,0,3,7,7,,"[42, 65, 91, 11, 88, 68, 29]",5293,207,0.5176694393157959,8000,2000,"[6, 14, 16, 11, 1, 3, 19]"
110,0,3,7,7,,"[88, 39, 36, 58, 54, 65, 29]",4335,191,0.2792019844055176,8000,2000,"[1, 2, 4, 10, 7, 14, 19]"
111,0,3,14,14,,"[90, 39, 72, 60, 75, 64, 3, 11, 91, 83, 76, 32, 41, 26]",7895,415,3.0000505447387695,8000,2000,"[1, 2, 4, 10, 8, 14, 15, 11, 16, 12, 9, 5, 6, 19]"
112,0,3,2,2,,"[80, 29]",2194,26,9.012222290039062e-05,8000,2000,"[18, 19]"
113,0,3,9,9,,"[46, 32, 36, 58, 54, 16, 91, 11, 29]",5182,229,3.000037908554077,8000,2000,"[6, 5, 4, 10, 7, 13, 16, 11, 19]"
114,0,3,10,10,,"[82, 13, 51, 75, 3, 16, 91, 65, 42, 29]",7942,274,3.000042200088501,8000,2000,"[18, 11, 17, 8, 15, 13, 16, 14, 6, 19]"
115,0,3,4,4,,"[80, 65, 42, 29]",4946,92,0.08425521850585938,8000,2000,"[18, 14, 6, 19]"
116,0,3,8,8,,"[11, 3, 91, 16, 54, 85, 75, 29]",4579,224,2.315781593322754,8000,2000,"[11, 15, 16, 13, 7, 12, 8, 19]"
117,0,3,12,12,,"[39, 79, 32, 36, 58, 75, 51, 11, 80, 68, 88, 29]",6709,321,3.0756094455718994,8000,2000,"[2, 9, 5, 4, 10, 8, 17, 11, 18, 3, 1, 19]"
118,0,3,4,4,,"[11, 80, 51, 29]",2759,88,0.0014536380767822266,8000,2000,"[11, 18, 17, 19]"
119,0,3,3,3,,"[80, 51, 29]",2607,55,0.0003311634063720703,8000,2000,"[18, 17, 19]"
120,0,3,13,13,,"[46, 39, 55, 86, 3, 51, 80, 65, 91, 11, 88, 68, 29]",6938,317,3.000058174133301,8000,2000,"[6, 2, 7, 12, 15, 17, 18, 14, 16, 11, 1, 3, 19]"
121,0,3,8,8,,"[88, 11, 3, 91, 65, 80, 51, 29]",4860,220,1.8069021701812744,8000,2000,"[1, 11, 15, 16, 14, 18, 17, 19]"
122,0,3,3,3,,"[42, 65, 29]",4102,79,0.0012972354888916016,8000,2000,"[6, 14, 19]"
123,0,3,11,11,,"[46, 39, 79, 32, 54, 85, 75, 51, 80, 3, 29]",6295,244,3.000148296356201,8000,2000,"[6, 2, 9, 5, 7, 12, 8, 17, 18, 15, 19]"
124,0,3,7,7,,"[11, 91, 85, 75, 3, 51, 29]",3639,207,0.6859714984893799,8000,2000,"[11, 16, 12, 8, 15, 17, 19]"
125,0,3,6,6,,"[11, 88, 68, 80, 65, 29]",4111,154,0.016313552856445312,8000,2000,"[11, 1, 3, 18, 14, 19]"
126,0,3,8,8,,"[42, 65, 54, 85, 3, 80, 68, 29]",6392,200,3.076000928878784,8000,2000,"[6, 14, 7, 12, 15, 18, 3, 19]"
127,0,3,11,11,,"[13, 4, 65, 75, 16, 54, 39, 36, 32, 41, 29]",7991,291,3.0000534057617188,8000,2000,"[11, 15, 14, 8, 13, 7, 2, 4, 5, 6, 19]"
128,0,3,2,2,,"[11, 29]",1502,46,0.00011420249938964844,8000,2000,"[11, 19]"
129,0,3,7,7,,"[39, 36, 76, 32, 42, 65, 29]",6887,204,1.1030833721160889,8000,2000,"[2, 4, 9, 5, 6, 14, 19]"
130,0,3,4,4,,"[42, 39, 88, 29]",3879,112,0.0005860328674316406,8000,2000,"[6, 2, 1, 19]"
131,0,3,11,11,,"[46, 67, 75, 16, 54, 39, 36, 76, 3, 51, 29]",7976,252,3.0001413822174072,8000,2000,"[6, 14, 8, 13, 7, 2, 4, 9, 15, 17, 19]"
132,0,3,4,4,,"[11, 80, 65, 29]",3326,92,0.0027382373809814453,8000,2000,"[11, 18, 14, 19]"
133,0,3,5,5,,"[11, 3, 85, 75, 29]",2972,145,0.0880424976348877,8000,2000,"[11, 15, 12, 8, 19]"
134,0,3,16,16,,"[90, 13, 93, 18, 3, 77, 32, 36, 39, 54, 83, 75, 51, 82, 68, 26]",7947,401,3.0001189708709717,8000,2000,"[1, 11, 16, 13, 15, 9, 5, 4, 2, 7, 12, 8, 17, 18, 3, 19]"
135,0,3,10,10,,"[90, 39, 76, 3, 51, 75, 11, 80, 65, 29]",7449,275,3.00011944770813,8000,2000,"[1, 2, 9, 15, 17, 8, 11, 18, 14, 19]"
136,0,3,2,2,,"[42, 29]",3122,46,0.0001499652862548828,8000,2000,"[6, 19]"
137,0,3,13,13,,"[46, 67, 93, 85, 3, 14, 75, 11, 51, 80, 68, 88, 27]",7866,294,3.000044107437134,8000,2000,"[6, 14, 16, 12, 15, 13, 8, 11, 17, 18, 3, 1, 19]"
138,0,3,9,9,,"[39, 72, 42, 65, 91, 3, 11, 51, 29]",5819,265,3.000059127807617,8000,2000,"[2, 4, 6, 14, 16, 15, 11, 17, 19]"
139,0,3,10,10,,"[46, 32, 58, 36, 76, 39, 88, 11, 80, 29]",6466,255,3.0000545978546143,8000,2000,"[6, 5, 10, 4, 9, 2, 1, 11, 18, 19]"
140,0,3,2,2,,"[88, 29]",1822,46,9.775161743164062e-05,8000,2000,"[1, 19]"
