,Student_id,Best_LP,Best_AS,LP_Time,Alg_time,Num_KP_Explored,Num_total_KP
0,3,"[19, 70, 30, 55, 25, 4, 33, 42, 59, 62, 45, 10, 66, 14, 53, 3, 75, 36, 63, 22]",28.4,11827,35.46487736701965,7,
